notification_id,user_id,type_id,channel_id,message,status,created_at,last_update_date
5005,U00738,10,2,Race better while answer.,SENT,2024-10-25 07:10:43,2024-10-25 07:18:43
5006,U04995,11,1,Fear site fight no course although season institution.,SENT,2026-03-15 19:54:22,2026-03-15 20:33:22
5007,U03375,11,2,Democrat middle receive rise wind hard whatever.,FAILED,2026-01-22 23:11:26,2026-01-22 23:30:26
5008,U02279,13,3,Course standard form knowledge lot.,READ,2026-02-15 03:16:14,2026-02-15 04:01:14
5009,U04536,10,1,Oil moment general decision reach write.,READ,2024-02-18 06:04:50,2024-02-18 06:34:50
5010,U01039,10,4,Position life huge pull view candidate partner.,PENDING,2025-10-16 18:48:02,2025-10-16 19:11:02
5011,U00561,1,1,Thing tonight decision similar drug behavior family.,SENT,2026-02-27 10:53:03,2026-02-27 11:44:03
5012,U03976,1,1,Difficult head word environmental around.,READ,2026-01-11 13:25:29,2026-01-11 13:28:29
5013,U03719,1,3,A sit place cultural decade debate bad.,READ,2025-07-20 00:21:46,2025-07-20 01:16:46
5014,U04136,1,1,Listen sense itself series office.,PENDING,2024-10-03 01:27:06,2024-10-03 02:02:06
5015,U04670,12,1,It never audience of central.,SENT,2025-11-27 17:53:21,2025-11-27 17:53:21
5016,U02669,1,1,More quickly move gas agree matter black.,PENDING,2026-04-12 09:38:48,2026-04-12 09:48:48
5017,U02418,10,1,Maintain woman within determine.,FAILED,2025-09-27 06:22:14,2025-09-27 06:49:14
5018,U00407,13,4,Clearly degree remember story thank institution explain.,PENDING,2025-06-25 18:05:39,2025-06-25 18:34:39
5019,U04080,11,3,Cold without owner authority kitchen hair significant.,FAILED,2026-02-03 13:56:20,2026-02-03 14:17:20
5020,U00887,12,1,One responsibility but bad.,READ,2024-01-14 01:44:40,2024-01-14 02:25:40
5021,U04727,10,3,Today local good official.,FAILED,2025-05-25 00:47:16,2025-05-25 01:42:16
5022,U04254,10,4,Though protect compare the.,READ,2025-08-19 20:18:29,2025-08-19 21:16:29
5023,U02972,11,3,Past continue long sell their career hard me.,PENDING,2025-09-22 17:41:35,2025-09-22 18:29:35
5024,U01801,1,4,How southern Mr already model.,SENT,2026-03-03 02:56:47,2026-03-03 03:20:47
5025,U00808,10,4,Pm write body do.,FAILED,2025-06-27 06:41:32,2025-06-27 07:14:32
5026,U02503,11,4,Thought have resource point family stuff.,SENT,2025-06-04 15:52:06,2025-06-04 16:36:06
5027,U02908,12,2,Despite campaign from full company technology environment black.,FAILED,2025-07-19 19:51:40,2025-07-19 20:18:40
5028,U02919,13,2,Time chance reason by resource.,FAILED,2025-05-13 06:38:34,2025-05-13 06:51:34
5029,U02946,10,1,Young same black laugh.,READ,2024-02-02 17:43:19,2024-02-02 18:24:19
5030,U01996,10,4,Couple go past likely although change.,SENT,2026-01-01 15:40:51,2026-01-01 15:52:51
5031,U04283,12,2,Another rule run wind.,PENDING,2026-03-22 21:00:06,2026-03-22 21:06:06
5032,U02773,11,4,Apply story such pick traditional paper practice conference.,PENDING,2024-04-19 18:09:14,2024-04-19 19:00:14
5033,U01672,11,3,Remember the room bag win serious six.,FAILED,2025-06-17 22:03:55,2025-06-17 22:52:55
5034,U03735,1,2,Parent difficult paper threat return what.,SENT,2025-03-08 17:52:12,2025-03-08 18:35:12
5035,U01582,1,3,More various center line another American face public.,SENT,2026-02-08 11:50:10,2026-02-08 12:00:10
5036,U02646,10,2,Book race car itself.,FAILED,2024-07-29 00:42:30,2024-07-29 01:17:30
5037,U01951,11,1,Some million story bar painting couple understand blood.,FAILED,2024-04-19 03:31:27,2024-04-19 03:57:27
5038,U03348,10,2,Although no himself yeah which.,SENT,2024-10-06 11:15:55,2024-10-06 12:04:55
5039,U03762,1,4,Eat month worry face beat theory effort beyond.,READ,2024-03-19 15:32:05,2024-03-19 16:31:05
5040,U00395,1,1,Base professor democratic scene others let.,READ,2024-10-14 04:26:37,2024-10-14 05:01:37
5041,U03144,1,1,Visit phone me player third.,PENDING,2024-06-04 10:34:37,2024-06-04 11:21:37
5042,U04547,10,4,Face per themselves process subject worry show.,PENDING,2025-04-18 02:37:37,2025-04-18 03:22:37
5043,U04724,11,2,Mention many must people instead.,PENDING,2024-08-09 10:50:10,2024-08-09 10:58:10
5044,U00773,11,2,Sister speech key middle today.,PENDING,2024-10-01 08:35:05,2024-10-01 08:52:05
5045,U02672,11,2,Company cup laugh baby career although boy.,READ,2025-08-29 10:15:42,2025-08-29 10:41:42
5046,U04900,13,3,Rise hand behind.,READ,2024-09-03 09:53:57,2024-09-03 09:54:57
5047,U00534,10,2,Along structure this scene poor.,SENT,2024-12-09 19:28:54,2024-12-09 20:08:54
5048,U04884,10,3,Film move professional quality mind perform city.,PENDING,2024-11-29 18:30:20,2024-11-29 19:07:20
5049,U02714,1,3,Many available laugh against model.,SENT,2026-03-01 05:14:08,2026-03-01 05:19:08
5050,U02151,13,1,What final protect conference try newspaper.,SENT,2025-08-24 22:14:06,2025-08-24 23:05:06
5051,U02280,1,3,Move big edge analysis line theory kind.,READ,2025-03-28 06:44:57,2025-03-28 06:56:57
5052,U00932,13,4,Computer house establish growth.,READ,2025-02-02 09:03:53,2025-02-02 10:02:53
5053,U04090,12,2,So can black onto wife.,FAILED,2025-09-24 19:27:46,2025-09-24 19:44:46
5054,U01453,13,1,Use our impact.,FAILED,2025-07-26 13:55:26,2025-07-26 14:23:26
5055,U00769,10,3,Capital sister trade money beautiful standard member.,READ,2025-02-06 05:26:21,2025-02-06 05:51:21
5056,U04041,1,2,Your few south.,PENDING,2026-03-16 14:00:48,2026-03-16 14:23:48
5057,U03975,12,2,Discover option amount.,FAILED,2024-02-20 02:23:44,2024-02-20 02:47:44
5058,U03551,12,4,Talk century study natural really skill stand necessary.,SENT,2025-01-21 20:19:46,2025-01-21 20:48:46
5059,U01120,13,2,Require speech beautiful environmental develop trouble such.,READ,2024-09-16 19:22:54,2024-09-16 20:05:54
5060,U04278,12,2,Chance hair peace election skin color debate.,PENDING,2025-02-13 20:31:15,2025-02-13 21:28:15
5061,U02824,1,4,Attention such still explain attention TV even.,READ,2026-02-22 10:42:22,2026-02-22 10:51:22
5062,U04746,1,1,Glass sense traditional television both very interesting.,PENDING,2024-02-29 02:19:04,2024-02-29 02:57:04
5063,U01609,10,4,Only stay view speech really hotel only might.,FAILED,2024-06-19 17:09:08,2024-06-19 17:21:08
5064,U02095,13,2,Play reflect discussion perform gas able worry.,PENDING,2024-09-05 18:56:18,2024-09-05 19:07:18
5065,U00059,13,4,Particular ready career provide coach significant only.,READ,2024-06-03 00:29:56,2024-06-03 00:29:56
5066,U02148,13,3,Room produce today pressure area.,FAILED,2025-03-17 08:43:24,2025-03-17 09:22:24
5067,U03233,10,2,Price response generation back student so.,SENT,2025-10-22 04:28:37,2025-10-22 05:02:37
5068,U02230,12,1,Large traditional authority.,SENT,2026-02-02 19:56:00,2026-02-02 19:57:00
5069,U00753,11,3,Pretty station beautiful international treat hotel professional.,SENT,2024-11-28 08:25:52,2024-11-28 08:46:52
5070,U00537,11,2,Lot candidate fast discover adult compare fine.,SENT,2025-10-01 20:10:42,2025-10-01 20:45:42
5071,U00920,1,3,Particularly sense friend about collection reach.,SENT,2024-12-26 08:25:54,2024-12-26 08:42:54
5072,U00302,1,3,Now blood economy democratic.,PENDING,2026-01-05 04:04:45,2026-01-05 04:48:45
5073,U01532,13,3,Performance brother memory receive need.,FAILED,2025-12-03 07:21:32,2025-12-03 08:09:32
5074,U04279,13,3,Finish little skin dog.,PENDING,2025-11-27 05:26:05,2025-11-27 05:27:05
5075,U04041,10,4,Economic professional store.,PENDING,2026-01-18 00:29:55,2026-01-18 00:43:55
5076,U03245,12,4,Sometimes write almost resource drive cost.,READ,2024-01-18 06:33:50,2024-01-18 07:17:50
5077,U01418,12,4,Quite charge sound minute economy suggest.,FAILED,2024-07-03 16:23:14,2024-07-03 17:17:14
5078,U01288,13,4,Factor certain fall stage structure benefit boy.,PENDING,2024-08-26 01:12:07,2024-08-26 01:39:07
5079,U04297,12,4,Program article difference into.,READ,2024-03-18 07:25:03,2024-03-18 07:59:03
5080,U02783,11,4,Improve class raise.,READ,2025-11-09 01:04:09,2025-11-09 01:13:09
5081,U00544,13,1,Stay second including require.,FAILED,2026-03-19 02:45:04,2026-03-19 03:29:04
5082,U03136,13,2,Debate resource return good once work.,FAILED,2024-10-01 14:07:27,2024-10-01 14:20:27
5083,U02569,13,3,Interview line wear majority teach million.,PENDING,2024-12-18 20:11:58,2024-12-18 20:14:58
5084,U04296,10,4,Until tell hour structure also.,READ,2024-02-23 06:15:26,2024-02-23 06:43:26
5085,U02648,12,2,List decision safe until.,READ,2025-05-12 01:31:36,2025-05-12 02:31:36
5086,U01839,10,1,Turn partner dinner work imagine.,SENT,2026-02-28 09:14:44,2026-02-28 09:28:44
5087,U01859,10,4,Themselves seat brother admit while responsibility system.,PENDING,2025-07-11 12:29:49,2025-07-11 13:19:49
5088,U04655,1,4,Player way protect film box position even leave.,FAILED,2024-04-05 02:19:21,2024-04-05 03:01:21
5089,U01700,12,2,State no sing direction office even.,SENT,2024-11-30 01:32:40,2024-11-30 01:32:40
5090,U01434,12,4,Maintain blue include professional always from economy.,FAILED,2026-03-17 07:47:01,2026-03-17 08:37:01
5091,U01521,12,4,Explain everyone join read.,PENDING,2024-04-07 06:29:49,2024-04-07 07:13:49
5092,U03733,11,2,Forward few general quite cause same.,PENDING,2025-05-09 22:18:20,2025-05-09 22:54:20
5093,U02729,10,1,Statement ask wide himself finally those full.,SENT,2026-03-07 23:47:19,2026-03-08 00:18:19
5094,U01441,10,2,Rule lay cost pressure admit attention.,READ,2024-01-13 16:59:40,2024-01-13 17:05:40
5095,U02648,1,1,Forward investment speak special develop reduce.,SENT,2024-08-08 03:43:42,2024-08-08 03:47:42
5096,U03750,1,4,Trade each indeed reach myself business father.,PENDING,2025-09-24 18:17:31,2025-09-24 19:04:31
5097,U04908,1,4,Base specific space soldier.,READ,2026-03-23 18:45:11,2026-03-23 19:14:11
5098,U04768,13,3,Help most quality record.,READ,2024-06-09 19:25:52,2024-06-09 20:06:52
5099,U00619,11,3,Door western prevent choose generation.,FAILED,2025-10-17 15:42:35,2025-10-17 16:04:35
5100,U02562,13,3,Year hard teach budget executive.,FAILED,2024-02-28 01:42:10,2024-02-28 02:30:10
5101,U00739,12,4,Example yeah care entire and.,FAILED,2024-02-12 01:38:00,2024-02-12 02:09:00
5102,U02381,13,4,Security series may catch.,READ,2026-03-02 14:16:05,2026-03-02 14:53:05
5103,U03146,13,4,Technology close create reflect policy response bring.,SENT,2024-12-07 04:42:14,2024-12-07 05:14:14
5104,U04351,13,4,State pull music follow edge.,FAILED,2025-12-14 23:41:21,2025-12-15 00:05:21
5105,U02025,1,4,Company will five degree we result memory.,PENDING,2025-04-02 21:29:11,2025-04-02 22:15:11
5106,U00053,11,4,Force either thus young plan make.,READ,2025-02-11 14:41:00,2025-02-11 15:07:00
5107,U03945,12,1,Down discussion garden close total.,READ,2025-02-15 01:51:28,2025-02-15 01:56:28
5108,U00576,10,2,Guy worker suddenly support anyone.,FAILED,2025-05-02 11:49:16,2025-05-02 12:28:16
5109,U03220,12,3,Wind traditional cell contain ball show audience.,READ,2025-02-28 12:52:49,2025-02-28 13:34:49
5110,U02926,11,2,Nation success campaign gas ask.,READ,2024-09-21 13:46:53,2024-09-21 14:39:53
5111,U01532,13,4,Name very party news score its huge.,READ,2025-05-21 13:59:58,2025-05-21 14:16:58
5112,U01549,10,4,Morning action of keep.,FAILED,2026-01-01 09:15:38,2026-01-01 09:27:38
5113,U01899,11,4,Along including once fly face or window short.,PENDING,2025-07-07 16:11:55,2025-07-07 17:02:55
5114,U03949,13,1,Hour speech act lot rock from.,FAILED,2025-01-05 14:30:09,2025-01-05 14:37:09
5115,U01504,11,4,Task could them recognize born scene.,SENT,2024-05-28 17:29:54,2024-05-28 17:51:54
5116,U00783,11,4,Long discussion claim near home keep.,PENDING,2024-12-23 20:11:24,2024-12-23 20:54:24
5117,U01490,11,2,Day do off old tough nice president.,PENDING,2025-03-14 19:05:27,2025-03-14 19:35:27
5118,U00506,1,1,Work send happy range.,SENT,2026-04-13 10:02:21,2026-04-13 10:15:21
5119,U00682,11,1,Instead either company administration mission.,PENDING,2026-03-07 23:09:05,2026-03-07 23:36:05
5120,U04462,11,3,Interesting drop full fight you attorney.,PENDING,2025-10-15 13:38:13,2025-10-15 13:45:13
5121,U00516,12,2,Degree heart close article lawyer mother man player.,PENDING,2025-11-20 08:35:32,2025-11-20 08:46:32
5122,U03973,11,4,Different song ago attention protect southern official.,PENDING,2024-07-25 08:44:45,2024-07-25 08:52:45
5123,U02960,1,2,Age culture weight maintain movie marriage.,FAILED,2025-03-20 11:49:23,2025-03-20 12:00:23
5124,U03625,13,1,Notice tax either sell here growth.,SENT,2024-03-09 00:47:40,2024-03-09 01:13:40
5125,U01916,10,3,Help use before hard happy whatever.,READ,2025-03-07 14:01:47,2025-03-07 14:04:47
5126,U00831,13,1,Mrs she important investment interest.,FAILED,2025-05-19 10:25:15,2025-05-19 11:11:15
5127,U04683,10,2,Material serious particular rate word majority movie.,PENDING,2025-12-22 00:46:27,2025-12-22 01:33:27
5128,U03900,10,1,Part relate close model wait agree.,READ,2025-01-05 04:14:18,2025-01-05 04:16:18
5129,U04605,1,1,Else fish back as.,PENDING,2025-07-31 02:20:42,2025-07-31 02:47:42
5130,U00631,13,3,List science TV.,PENDING,2025-04-10 06:17:20,2025-04-10 07:03:20
5131,U01755,10,1,Customer today season mean relate.,SENT,2024-12-16 20:03:06,2024-12-16 20:15:06
5132,U04330,12,2,Light prove today in.,PENDING,2026-01-03 11:22:12,2026-01-03 11:29:12
5133,U01466,1,1,Seem sense security never.,READ,2025-03-28 22:02:22,2025-03-28 22:32:22
5134,U02202,13,3,Lay make deep check.,FAILED,2024-11-27 12:03:19,2024-11-27 12:20:19
5135,U04954,13,1,Hospital ground local his.,READ,2024-01-29 00:13:26,2024-01-29 00:19:26
5136,U01378,11,1,Want military most heavy event let.,PENDING,2025-06-15 10:52:47,2025-06-15 11:15:47
5137,U02079,12,3,Fight these increase safe.,FAILED,2024-03-14 22:17:44,2024-03-14 23:06:44
5138,U00055,12,3,Down prepare difference future only power by.,PENDING,2024-06-23 00:56:40,2024-06-23 01:32:40
5139,U00120,12,4,Wall bank step source thus beautiful.,PENDING,2024-07-23 05:50:18,2024-07-23 06:18:18
5140,U01230,12,4,Minute why past record.,READ,2025-08-01 23:03:26,2025-08-01 23:11:26
5141,U00476,13,1,Large clear let effect safe stuff.,PENDING,2024-02-11 04:51:37,2024-02-11 05:06:37
5142,U03475,13,1,Spend be never dog standard memory group.,SENT,2025-08-19 00:37:05,2025-08-19 01:07:05
5143,U03177,11,3,Indicate skill big amount through.,PENDING,2025-02-14 00:26:11,2025-02-14 01:19:11
5144,U04047,12,2,Rather scene discussion.,READ,2026-03-24 09:02:41,2026-03-24 10:01:41
5145,U03525,1,2,Difference popular return develop describe.,FAILED,2025-07-21 18:24:16,2025-07-21 19:20:16
5146,U03082,10,4,Worry pattern involve boy majority quickly military.,READ,2025-02-12 14:28:07,2025-02-12 14:52:07
5147,U03173,10,1,Reality rate song country future.,PENDING,2026-04-06 15:31:27,2026-04-06 15:42:27
5148,U02101,11,4,Medical eight a market mention tonight.,READ,2024-07-03 20:24:22,2024-07-03 20:47:22
5149,U00463,11,4,Detail hear debate effort poor area while knowledge.,FAILED,2024-09-07 16:26:16,2024-09-07 17:12:16
5150,U00423,10,2,Thank until front center.,FAILED,2025-12-06 05:08:18,2025-12-06 05:16:18
5151,U02309,11,4,National house remain always which message get.,READ,2025-10-26 14:52:24,2025-10-26 15:47:24
5152,U02284,12,4,Want sit poor fall general reality social family.,SENT,2025-08-09 00:19:31,2025-08-09 00:44:31
5153,U03436,11,1,Standard care then boy task theory.,FAILED,2024-07-30 03:01:51,2024-07-30 03:05:51
5154,U02126,12,4,Member including about.,READ,2024-10-03 22:48:56,2024-10-03 23:31:56
5155,U02040,11,2,In nice rich organization network eat up recently.,PENDING,2025-06-13 17:43:41,2025-06-13 18:28:41
5156,U03052,11,1,Point treat forget.,FAILED,2024-08-21 16:59:36,2024-08-21 17:59:36
5157,U03997,13,3,Strong size hotel account white be defense cover.,SENT,2024-11-12 23:49:05,2024-11-12 23:49:05
5158,U03267,1,3,Debate lawyer nation career situation later.,READ,2025-11-12 11:49:19,2025-11-12 12:22:19
5159,U03305,10,4,Record put have occur food hair himself.,READ,2024-11-07 11:13:39,2024-11-07 11:30:39
5160,U02989,10,4,This specific difficult teach.,SENT,2025-07-16 11:45:34,2025-07-16 12:29:34
5161,U04135,10,3,Produce magazine talk century fear seek.,SENT,2024-07-01 02:00:38,2024-07-01 02:55:38
5162,U04347,1,3,Environmental positive senior film our explain administration local.,FAILED,2025-06-18 02:49:39,2025-06-18 02:58:39
5163,U00607,1,3,Voice argue understand stuff.,SENT,2025-10-26 05:08:49,2025-10-26 05:55:49
5164,U04928,12,2,Feel happen try so.,FAILED,2024-12-07 16:43:59,2024-12-07 17:06:59
5165,U00283,12,1,Other apply car huge civil idea style.,READ,2024-09-15 15:46:30,2024-09-15 16:25:30
5166,U01110,11,2,Another know discussion likely far subject.,READ,2026-01-09 21:47:08,2026-01-09 22:01:08
5167,U00249,1,3,Agreement every cause present this.,FAILED,2025-01-30 07:15:07,2025-01-30 07:19:07
5168,U00471,13,1,We public behavior value watch something type.,SENT,2025-07-28 06:42:09,2025-07-28 07:36:09
5169,U04444,10,1,On carry floor technology Democrat bit visit.,PENDING,2024-06-13 21:33:22,2024-06-13 22:21:22
5170,U04369,1,3,This act show.,FAILED,2024-10-25 08:31:22,2024-10-25 08:55:22
5171,U02274,10,2,Reveal theory church.,READ,2025-06-09 04:51:46,2025-06-09 05:29:46
5172,U03804,11,4,Mr cover economic relate serious past meet.,FAILED,2025-06-28 18:38:02,2025-06-28 19:08:02
5173,U04649,12,3,Continue name cost mean direction save plan.,FAILED,2025-05-25 06:14:11,2025-05-25 06:59:11
5174,U00610,13,3,Catch nearly media five hope position sea little.,SENT,2024-03-06 18:08:24,2024-03-06 18:54:24
5175,U03929,10,4,Drop condition I others whom model.,READ,2026-04-01 00:22:20,2026-04-01 00:35:20
5176,U04993,12,3,Keep hard enter top these.,READ,2025-12-12 16:04:12,2025-12-12 16:17:12
5177,U01319,12,3,Piece bill card myself method cell wind truth.,PENDING,2025-07-01 17:13:45,2025-07-01 17:51:45
5178,U00239,13,1,Must occur response special modern message.,SENT,2026-01-26 02:56:06,2026-01-26 03:20:06
5179,U04020,11,3,Number machine too scene play plant establish Mrs.,SENT,2024-09-20 03:04:17,2024-09-20 03:55:17
5180,U02996,10,4,Wonder all laugh yard toward.,SENT,2025-03-26 13:40:03,2025-03-26 14:08:03
5181,U04615,11,2,Treat apply garden rest.,SENT,2026-01-29 12:28:55,2026-01-29 13:11:55
5182,U01378,12,1,Threat matter manager.,FAILED,2025-11-10 22:01:06,2025-11-10 22:26:06
5183,U04520,1,3,Off difficult capital agree.,READ,2026-01-02 02:43:25,2026-01-02 03:37:25
5184,U03688,1,4,Law report political clearly ever.,SENT,2025-01-19 17:22:22,2025-01-19 18:16:22
5185,U03024,1,4,Cover benefit agreement hold game billion.,PENDING,2024-04-16 13:09:46,2024-04-16 13:41:46
5186,U00122,13,1,Ok between as within available difference fish trial.,SENT,2024-07-27 01:51:51,2024-07-27 02:07:51
